PL10	0.05	1.56	21/11/2019 18:23	0.1	Wyraz 'zimami' ma trzy sylaby.	C2	*	*	*	*	*	*	*	*	*	*	47.1525	-15.9708	46.4303	-13.2485	44.4035	-12.1042	42.2838	-11.1436	40.1515	-10.2642	37.9998	-9.4803	36.4607	-7.466	35.5353	-3.7269	34.6276	0.8445	33.8347	6.9168	31.963	10.8805	29.8589	15.1466	27.1518	17.892	24.1368	19.8155	20.8779	20.5174	17.5566	20.6241	14.2363	19.4621	11.1084	16.1432	8.4275	10.8763	6.245	5.1998	4.3261	0.7413	2.3109	-1.6291	0.5459	-4.2935	-1.2519	-6.2343	-3.0148	-7.9358	-4.4295	-10.2478	-5.6979	-12.5422	-7.105	-14.2787	*	*	*	*	*	*	*	*	*	*	-19.5282	-18.3859	-20.4841	-20.505	-21.6207	-22.3626	-22.7371	-24.1901
PL10	0.06	1.6495	21/11/2019 18:25	0.12	Wyraz 'mimoza' ma trzy sylaby.	V2	*	*	*	*	48.7962	-23.5224	*	*	*	*	*	*	44.5307	-15.6896	43.2411	-13.7415	41.1543	-12.8926	39.0028	-12.2269	36.9265	-11.5143	35.3159	-9.887	34.5506	-6.0708	33.6467	-1.8114	32.3805	2.3754	30.1916	4.3781	27.7054	5.6074	25.121	6.6115	22.4818	7.5573	19.8593	9.2633	17.1103	11.0018	14.2207	13.0258	11.1926	14.1172	8.0644	15.1162	4.8669	15.7953	1.6764	15.8804	-1.4489	15.4087	-4.2104	13.5063	-6.5812	10.6914	-8.8892	8.209	-11.0626	5.7575	-13.7517	4.7079	-16.0162	2.8074	*	*	*	*	*	*	*	*	-23.4539	-10.3503	-23.8602	-13.6821	-23.8001	-17.2075	-22.8958	-21.2014	-22.8252	-24.1167
PL10	0.045	1.0666	21/11/2019 18:28	0.09	Wyraz 'mimoza' ma trzy sylaby.	C2	*	*	49.7453	-25.4023	49.1589	-23.1954	48.4588	-20.972	*	*	*	*	*	*	42.8596	-14.2789	41.1012	-12.9748	39.4298	-11.4974	38.1297	-9.2341	37.152	-6.0036	36.1498	-2.2642	34.9365	1.6807	33.4357	5.6709	31.6939	9.8928	29.4812	13.4735	26.8645	16.2961	23.9349	18.3203	20.7462	19.0622	17.4867	19.117	14.2359	19.2884	11.0208	18.2541	8.0157	15.686	5.459	11.2428	3.522	5.3356	1.6617	1.3131	-0.2848	-1.1846	-2.1479	-3.3887	-3.8572	-5.6208	-5.313	-8.116	-7.0096	-9.7327	-9.5112	-9.6651	*	*	*	*	-17.3578	-10.145	*	*	-23.8432	-9.8883	-25.6867	-11.6988	-24.9064	-16.1074	-24.2271	-19.989	-22.8642	-24.0842
PL10	0.05	1.6821	21/11/2019 18:24	0.1	Wyraz 'sumo' ma dwie sylaby.	C2	*	*	*	*	*	*	*	*	*	*	*	*	46.3826	-13.3098	44.0041	-12.6668	41.6603	-12.109	39.5355	-11.3167	37.2564	-10.8891	34.9975	-10.5605	32.8761	-10.0563	31.3846	-7.9359	30.4494	-3.6555	29.3073	1.1319	27.7516	5.8122	25.28	7.4946	22.8135	10.0142	20.1312	12.2677	17.2604	14.239	14.2271	15.6655	11.0966	16.4288	7.8969	17.0731	4.6566	17.4115	1.5579	16.5578	-1.2891	14.6847	-3.7671	11.8472	-6.1314	9.2628	-8.6089	7.4385	-11.7634	7.4485	-15.0827	7.5587	-19.1427	8.8022	-22.8546	8.923	*	*	*	*	*	*	-24.4259	-9.1971	-25.8333	-11.5397	-25.1757	-15.8396	-24.2721	-19.948	-23.2331	-23.7767
PL10	0.075	1.385	21/11/2019 18:23	0.15	Wyraz 'zimami' ma trzy sylaby.	C1	*	*	*	*	*	*	*	*	*	*	45.2933	-18.155	45.4684	-14.4846	45.4383	-10.6465	43.7634	-8.8525	41.4594	-8.0295	39.4025	-6.8223	39.2987	-1.4633	38.7677	3.967	38.0335	10.0658	35.8706	13.2751	33.3018	15.7949	30.5763	18.3246	27.5588	20.1532	24.3105	21.1027	20.9175	20.9543	17.5202	19.8392	14.2324	17.8448	11.121	15.8404	8.2735	12.675	5.8106	8.5398	3.7761	3.8839	1.9501	0.006	0.0297	-2.3617	-1.8265	-4.4096	-3.7548	-5.9021	-5.5481	-7.5487	-7.3946	-8.9081	-9.6286	-9.4401	*	*	*	*	*	*	-25.7938	-3.1258	-27.1393	-5.9778	-27.1345	-10.1267	-25.3496	-15.6666	-24.5778	-19.6697	-23.6383	-23.4391
PL10	0.04	1.4997	21/11/2019 18:23	0.08	Wyraz 'nowo' ma dwie sylaby.	C2	*	*	*	*	*	*	46.7744	-22.6308	45.8456	-20.6683	*	*	44.6611	-15.522	43.5284	-13.3369	41.4941	-12.3664	39.3746	-11.5917	37.2047	-10.9871	35.1279	-10.2849	32.9085	-9.9792	30.7247	-9.7224	29.258	-7.3762	28.0332	-3.5453	26.6928	1.1224	24.7542	4.5738	22.3306	6.4375	19.7429	7.9771	17.0487	9.6729	14.2157	10.9747	11.2782	12.054	8.2599	12.8332	5.1892	13.3171	2.0902	13.5164	-1.0002	13.3756	-3.817	12.034	-6.0273	8.9323	-7.8874	5.4557	-9.8385	2.8038	-12.2548	1.5018	-14.7338	0.3485	-16.7822	-1.5691	-19.1523	-2.88	*	*	*	*	*	*	*	*	-22.8802	-18.1223	-23.7747	-20.401	-23.6638	-23.4178
PL10	0.035	1.3931	21/11/2019 18:26	0.07	Wyraz 'sumo' ma dwie sylaby.	C2	*	*	*	*	*	*	*	*	*	*	*	*	45.565	-14.3605	43.5287	-13.3364	41.4245	-12.4742	39.2852	-11.7444	37.0783	-11.2264	34.774	-11.0333	32.7128	-10.445	31.731	-6.9979	30.7303	-2.7784	29.4281	1.5754	27.374	4.1394	24.9672	5.757	22.568	8.1955	19.9961	10.7749	17.1963	12.8557	14.2248	14.6977	11.1197	15.8719	7.9446	16.5162	4.7408	16.7644	1.7045	15.7199	-1.1742	14.164	-3.8034	11.9831	-5.9071	8.5506	-8.3652	6.7687	-10.3615	4.0658	-12.5934	2.227	-14.089	-0.8876	-14.6387	-5.2727	-14.8282	-9.6473	*	*	*	*	*	*	*	*	-20.8473	-20.1438	-22.0565	-21.9657	-23.7048	-23.3837
PL10	0.025	1.1843	21/11/2019 18:28	0.05	Wyraz 'sumo' ma dwie sylaby.	V2	*	*	*	*	51.0699	-21.472	49.8603	-19.5918	*	*	*	*	*	*	43.339	-13.6037	41.365	-12.5663	39.1744	-11.9338	36.9203	-11.526	34.8451	-10.8829	32.7156	-10.4384	31.1891	-8.4653	30.2162	-4.3839	29.0677	0.2521	27.6097	5.1838	25.1659	6.861	22.7173	9.3015	20.0632	11.5165	17.2299	13.5803	14.2258	15.1098	11.1252	15.7383	7.9569	16.3724	4.7611	16.6087	1.7029	15.7294	-0.7984	12.4609	-2.9631	8.8382	-4.8021	5.041	-7.0374	3.1195	-9.4137	1.7787	-11.9118	0.7672	-14.7673	0.4128	-17.3545	-0.5803	*	*	*	*	*	*	-24.7569	-8.8044	-26.5195	-10.7945	-26.3549	-14.6669	-25.2706	-19.0387	-24.2671	-22.9151
PL10	0.095	1.5231	21/11/2019 18:26	0.19	Wyraz 'sumo' ma dwie sylaby.	V2	*	*	*	*	*	*	*	*	*	*	*	*	*	*	43.1749	-13.8349	41.3755	-12.5501	39.1922	-11.9033	37.0451	-11.2895	34.8325	-10.9096	32.6733	-10.5391	30.5405	-10.2211	28.9967	-8.1923	27.9119	-3.9903	26.5426	0.457	24.7437	4.5155	22.3371	6.4854	19.808	8.6966	17.1215	11.244	14.2207	13.0267	11.185	14.2995	8.1264	14.3927	5.0439	14.4342	1.8976	14.6166	-1.269	14.5934	-4.0502	12.9067	-6.2331	9.5858	-7.8901	5.4631	-9.6843	2.4317	-12.1074	1.1861	-14.6151	0.121	-16.9214	-1.3286	-19.3352	-2.5937	-21.2555	-4.5979	*	*	*	*	*	*	*	*	-24.0648	-20.1368	-24.293	-22.8934
PL10	0.05	1.5395	21/11/2019 18:25	0.1	Wyraz 'mimoza' ma trzy sylaby.	C2	*	*	*	*	*	*	*	*	45.8069	-20.7099	*	*	*	*	43.814	-12.9345	42.064	-11.484	40.3138	-9.9869	38.8596	-7.8511	37.3413	-5.6034	35.9431	-2.7562	34.3871	0.1934	33.0429	4.4441	31.4761	9.0932	29.544	13.7516	26.9757	16.9139	24.0436	19.1253	20.8096	19.7632	17.5018	19.443	14.2328	18.0283	11.1438	15.2917	8.3517	11.7621	5.9573	7.4116	3.9133	3.0999	2.0363	-0.3845	0.2606	-3.2256	-1.5121	-5.4079	-3.1948	-7.4412	-4.8796	-9.1617	-6.8275	-10.1227	-9.9181	-8.885	-13.2184	-7.7267	*	*	*	*	*	*	*	*	-20.6266	-17.1932	-21.8762	-19.1207	-22.8712	-21.2238	-24.5269	-22.6985
PL10	0.09	1.5904	21/11/2019 18:26	0.18	Wyraz 'nowo' ma dwie sylaby.	V2	*	*	*	*	*	*	*	*	*	*	*	*	*	*	42.1443	-15.2865	40.4012	-14.0588	38.4899	-13.1033	36.451	-12.4152	34.2903	-12.0564	32.1727	-11.7308	30.1443	-11.2939	28.1701	-10.7738	26.6441	-8.6441	25.3691	-4.7413	23.8477	-0.4618	21.9914	3.925	19.5625	5.985	16.992	8.4507	14.2148	10.5866	11.2533	12.655	8.181	13.7547	5.0864	14.1076	1.9899	14.089	-1.0504	13.603	-3.8934	12.3197	-6.4705	10.3398	-8.458	7.0238	-10.3089	3.939	-12.1464	1.2697	-14.4679	-0.1612	-16.5329	-1.9997	-18.3601	-4.1198	-20.2052	-6.0927	-22.4606	-7.4524	*	*	*	*	*	*	*	*	-25.6273	-21.7815
PL10	0.0314	0.9182	21/11/2019 18:32	0.0629	Wyraz 'zywo' ma dwie sylaby.	C2	*	*	49.6104	-25.5136	*	*	*	*	*	*	*	*	*	*	43.1932	-13.8091	41.218	-12.7939	39.3893	-11.5666	38.2892	-8.9319	37.8728	-4.4792	37.1549	0.1282	35.9772	4.4984	33.8053	6.8252	31.5401	9.328	28.8869	10.8413	26.1828	12.5096	23.3937	14.3118	20.4379	15.6556	17.3779	16.7715	14.2306	17.1245	11.0681	17.1151	7.9245	16.7501	4.9263	15.338	2.0971	13.4771	-0.3845	10.5855	-2.4648	6.9735	-4.4816	4.023	-6.4667	1.551	-8.6143	-0.1501	*	*	*	*	-13.6769	-6.9346	-16.1318	-7.6071	-18.5882	-8.3939	-21.1584	-9.1427	-23.3824	-10.4351	-25.0167	-12.4263	-25.5855	-15.4321	-25.9512	-18.4189	-25.8524	-21.5939
PL10	0.02	1.3631	21/11/2019 18:30	0.04	Wyraz 'sumo' ma dwie sylaby.	V2	*	*	*	*	49.1028	-23.246	48.1778	-21.2487	*	*	*	*	44.8362	-15.297	43.2368	-13.7476	41.2224	-12.7871	39.0499	-12.1465	36.8295	-11.698	35.0048	-10.545	33.7067	-8.0793	32.1353	-5.9033	30.9982	-1.9415	29.202	0.7453	27.4891	4.6494	24.9855	5.8584	22.5562	8.1085	19.9662	10.4452	17.1876	12.6681	14.2236	14.2381	11.1538	15.0497	8.0344	15.4674	4.8658	15.8033	1.7639	15.3805	-1.1565	14.0838	-3.6415	11.3773	-5.5004	7.259	-7.2061	3.5833	-9.3141	1.5384	-11.6972	0.3075	-14.4216	-0.2499	-16.4972	-2.0615	*	*	*	*	*	*	-23.6361	-10.134	-25.7346	-11.6469	-26.4063	-14.6158	-26.8432	-17.6066	-26.7699	-20.8293
PL10	0.03	1.3745	21/11/2019 18:30	0.06	Wyraz 'nowotwór' ma trzy sylaby.	V2	*	*	*	*	*	*	48.6328	-20.8006	48.2444	-18.0887	*	*	*	*	*	*	49.7786	0.4616	46.867	1.2103	43.8784	1.6593	41.0626	2.2674	38.6629	3.7175	36.1863	5.0646	33.6402	6.3093	30.9561	7.1843	28.2305	7.9335	25.4751	8.5784	22.7365	9.444	19.9766	10.5596	17.148	11.8144	14.221	13.1432	11.1891	14.2004	8.067	15.0864	4.9077	15.4809	1.7327	15.5587	-1.224	14.3899	-3.7908	11.936	-6.1194	9.2249	-8.425	6.9332	-10.8981	5.3606	-13.9475	5.1274	-17.3719	5.4068	*	*	*	*	*	*	-21.6402	-8.5173	-23.2124	-10.6367	-25.2437	-12.1799	-26.287	-14.7345	-26.9371	-17.521	-27.4876	-20.2312
PL10	0.0295	0.9791	21/11/2019 18:32	0.0589	Wyraz 'zywo' ma dwie sylaby.	V2	50.7322	-27.2025	49.3196	-25.7535	47.8935	-24.3366	*	*	*	*	*	*	*	*	42.7457	-14.4394	40.8043	-13.4345	38.7506	-12.6578	36.6888	-11.9645	34.7201	-11.1472	33.1458	-9.4145	32.7217	-4.3156	31.911	0.9091	30.6031	5.8884	28.2093	7.8395	25.7104	9.8852	23.052	11.7809	20.2829	13.9435	17.3081	15.266	14.2286	16.2723	11.0834	16.7452	7.9265	16.7268	4.7819	16.4482	1.8051	15.1454	-0.7135	12.0765	-2.7924	8.1997	-4.6695	4.62	-6.8303	2.5505	-8.98	0.7324	-11.1073	-0.956	*	*	*	*	-16.9324	-6.3542	-18.7127	-8.2168	-21.2199	-9.0629	-23.426	-10.3833	-25.2327	-12.1918	-25.8616	-15.1575	-27.0441	-17.4237	-27.55	-20.1791
PL10	0.0311	0.9215	21/11/2019 18:34	0.0621	Wyraz 'mimoza' ma trzy sylaby.	V2	*	*	*	*	*	*	*	*	*	*	*	*	*	*	43.7222	-13.0639	42.5977	-10.6576	40.3597	-9.9084	38.2692	-8.9699	37.5657	-5.1287	36.8177	-0.6746	35.887	4.2544	33.6085	6.2104	30.9632	7.2105	28.256	8.0466	25.5101	8.7725	22.7305	9.3993	19.9678	10.4621	17.162	12.1154	14.224	14.3701	11.1003	16.3395	7.8819	17.248	4.6573	17.4064	1.567	16.5054	-0.9767	13.2691	-3.4015	10.479	-5.7261	7.9756	-8.58	7.3592	-11.5914	7.0334	-14.6332	6.5961	*	*	*	*	*	*	-20.382	-5.8411	-21.1379	-9.1693	-23.1681	-10.6893	-24.8364	-12.6221	-25.7855	-15.2332	-27.235	-17.2498	-28.2062	-19.6323
PL10	0.045	1.4554	21/11/2019 18:26	0.09	Wyraz 'nowo' ma dwie sylaby.	C2	*	*	*	*	*	*	48.2734	-21.1546	*	*	*	*	*	*	42.8245	-14.3285	40.8358	-13.3857	38.9141	-12.3785	36.817	-11.7216	34.7264	-11.134	32.5166	-10.9122	30.8596	-9.3572	29.7502	-5.8391	28.5495	-1.6497	27.0563	2.7323	24.7268	4.4218	22.2462	5.8123	19.6731	7.2064	17.0205	9.0649	14.2157	10.9682	11.2466	12.8147	8.193	13.6148	5.0702	14.2319	1.9449	14.3463	-1.015	13.4427	-3.7917	11.9392	-6.3384	9.9202	-8.4045	6.8768	-10.5983	4.6372	-12.4358	1.8896	-15.0468	0.9488	-17.304	-0.6674	-19.6725	-2.0658	-21.0123	-4.9441	*	*	*	*	*	*	-24.8174	-16.1958	-26.0488	-18.33	-28.5293	-19.363
PL10	0.02	0.9989	21/11/2019 18:32	0.04	Wyraz 'nowo' ma dwie sylaby.	V2	51.1209	-26.9094	*	*	*	*	*	*	*	*	*	*	*	*	42.2511	-15.1362	40.4076	-14.0488	38.4966	-13.0919	36.4887	-12.3437	34.4919	-11.6299	32.5303	-10.8795	31.1118	-8.6745	30.2441	-4.2969	29.0065	0.0277	27.4629	4.5333	24.9803	5.8296	22.5934	8.3835	20.0222	11.0635	17.2302	13.5865	14.2266	15.45	11.0943	16.4831	7.9018	17.0156	4.6955	17.1125	1.5897	16.3759	-1.1833	14.2051	-3.6814	11.5263	-5.6846	7.8439	-8.327	6.6638	-11.2693	6.2562	-14.2748	5.8285	*	*	*	*	-18.4953	-3.9082	-19.9413	-6.4682	-21.4272	-8.7938	-23.6901	-10.07	-25.9464	-11.4169	-27.2437	-13.7831	-28.4423	-16.1503	-29.1203	-18.8705
PL10	0.03	1.4473	21/11/2019 18:30	0.06	Wyraz 'popa' ma dwie sylaby.	V2	50.9407	-27.0453	49.8164	-25.3436	*	*	*	*	*	*	*	*	*	*	42.1938	-15.2168	40.3505	-14.1372	38.4022	-13.2533	36.3706	-12.5676	34.2826	-12.0726	32.2231	-11.6107	30.8868	-9.2837	30.2321	-4.3343	29.275	1.0133	27.768	5.885	25.199	7.0449	22.5789	8.2766	19.9489	10.2529	17.1554	11.9751	14.2216	13.3936	11.2063	13.7862	8.1702	13.881	5.1436	13.6679	2.308	12.2717	-0.3613	10.4805	-2.807	8.2542	-4.987	5.6284	-7.0314	3.103	-8.9993	0.7788	-11.376	-0.3805	-14.0413	-0.9792	-17.4537	-0.4088	*	*	*	*	*	*	-22.9963	-10.8932	-25.249	-12.1741	-26.8268	-14.1976	-28.0086	-16.5453	-29.1837	-18.8177
PL10	0.025	1.2181	21/11/2019 18:30	0.05	Wyraz 'sumo' ma dwie sylaby.	V1	*	*	*	*	*	*	48.8374	-20.5992	*	*	*	*	*	*	44.605	-11.8204	42.4693	-10.8564	40.1469	-10.2721	38.8142	-7.937	37.9382	-4.3408	37.1307	0.0705	35.7857	3.9799	33.6553	6.3565	31.1595	7.931	28.4747	9.015	25.8772	10.8118	23.1816	12.7403	20.3595	14.7904	17.3521	16.2146	14.2307	17.1621	11.0433	17.7128	7.8617	17.4832	4.6933	17.1297	1.7894	15.235	-0.9067	12.9521	-3.4177	10.5396	-5.736	8.0072	-8.888	8.2057	-11.9578	7.9175	*	*	*	*	*	*	-17.1112	-6.0743	-18.6495	-8.3067	-21.6974	-8.4431	-24.8482	-8.696	-26.8738	-10.4098	-27.7155	-13.3139	-28.3196	-16.2621	-29.2298	-18.7793
PL10	0.03	1.3032	21/11/2019 18:28	0.06	Wyraz 'zimami' ma trzy sylaby.	C2	*	*	50.4489	-24.8217	49.7948	-22.6219	*	*	*	*	*	*	45.7106	-14.1733	43.7296	-13.0535	41.6625	-12.1057	39.5025	-11.3731	37.5238	-10.3823	36.8871	-6.5641	36.4865	-1.4629	35.8177	4.0667	34.1084	7.7718	32.0363	11.1496	29.6816	14.3612	27.0976	17.5913	24.0411	19.1066	20.8009	19.6669	17.5314	20.0812	14.236	19.3216	11.0565	17.3951	8.1732	13.8462	5.8084	8.5569	3.8788	3.2966	2.2208	-1.2204	0.5134	-4.1717	-1.4487	-5.6095	-3.3053	-7.1374	-5.0365	-8.7831	-6.5397	-10.7391	-8.5524	-11.5035	*	*	*	*	*	*	*	*	-23.3731	-10.4461	-25.8614	-11.5092	-27.7551	-13.2745	-28.6567	-15.9551	-29.2562	-18.7572
